codigo,nome,tipo,descricao,exercicio
24120000000000,"Transferencias de Recursos do Fundo Nacional do Desenvolvimento da Educacao ? FNDEÿ",S,"Agrega as receitas transferidas pelo Fundo Nacional do Desenvolvimento da Educacao - FNDE, quando destinadas a atender despesas classificaveis como de capital.",2025
24125000000000,"Transferencias de Recursos Destinados a Programas de Educacao",S,"Agrega o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes a programas de educacao.",2025
24125010000000,"Transferencias para o Programa de Apoio ao Transporte Escolar para Educacao B sica - CAMINHO DA ESCOLA",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao programas Caminho da Escola, conforme Lei n§ 12.816 de 12013.",2025
24125020000000,"Transferencias para o Programa Nacional de Reestruturacao e Aquisicao de Equipamentos para a Rede Escolar Publica de Educacao Infantil - Proinfncia",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao Programa Nacional de Reestruturacao e Aquisicao de Equipamentos para a Rede Escolar Publica de Educacao Infantil (Proinfncia), institu¡do pela Resolucao n§ 6, de 24 de abril de 2007.",2025
24125090000000,"Outras Transferencias destinadas a Programas de Educacao",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes a programas de educacao, nao especificados anteriormente.",2025
24130000000000,"Transferencias de Recursos do Fundo Nacional de Assistencia Social ? FNASÿ",S,"Agrega o valor total dos recursos de Transferencias de capital da Uniao recebidos pelos Estados, Distrito Federal e Municipios, referentes ao Fundo Nacional de Assistencia Social ? FNAS.",2025
24135000000000,"Transferencias de Recursos do Fundo Nacional de Assistencia Social ? FNAS",S,"Registra o valor total dos recursos de Transferencias de capital da Uniao recebidos pelos Estados, Distrito Federal e Municipios, referentes ao Fundo Nacional de Assistencia Social ? FNAS.",2025
24140000000000,"Transferencias de convenios da Uniao e de suas Entidadesÿ",S,"Agrega o valor total dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos, com a Uniao ou com suas entidades, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital. Quando o convnio for entre entidades federais, a entidade transferidora nao poder  integrar o oramento da seguridade social da Uniao.",2025
24145000000000,"Transferencias de convenios da Uniao para o Sistema unico de Saude ? SUS",S,"Registra o valor dos recursos oriundos de convenios firmados com a Saude, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital.",2025
24145100000000,"Transferencias de convenios da Uniao destinadas a Programas de Educacao",S,"Registra o valor dos recursos oriundos de convenios firmados com a Uniao, destinados a programas de educacao, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital.",2025
24145200000000,"Transferencias de convenios da Uniao destinadas a Programas de Saneamento B sico",S,"Registra o valor dos recursos oriundos de convenios firmados com a Uniao, destinados a programas de saneamento b sico, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital.",2025
24145300000000,"Transferencias de convenios da Uniao destinadas a Programas de Meio Ambiente",S,"Registra o valor dos recursos oriundos de convenios firmados com a Uniao, destinados a programas de meio ambiente, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital. Esta conta nao pode ser utilizada para o registro do repasse constitucional de receita proveniente da Contribuicoes de Intervencao no Dom¡nio Econmico (CIDE), na forma prevista no art. 159, III da Constituicao.",2025
24145400000000,"Transferencias de convenios da Uniao destinadas a Programas de Infraestrutura em Transporte",S,"Registra o valor dos recursos oriundos de convenios firmados com a Uniao, destinados a programas de infraestrutura em transporte, para realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital. Esta conta nao pode ser utilizada para o registro do repasse constitucional de receita proveniente da Contribuicoes de Intervencao no Dom¡nio Econmico (CIDE), na forma prevista no art. 159, III da Constituicao.",2025
24149900000000,"Outras Transferencias de convenios da Uniao e de Suas Entidades",S,"Registra o valor dos recursos oriundos de Transferencias de convenios firmados com a Uniao e de suas Entidades, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital, nao previstos nos itens anteriores.",2025
24190000000000,"Outras Transferencias de Recursos da Uniao e de suas Entidades",S,"Registra o valor total das receitas recebidas atravs de Transferencia de outros recursos do Tesouro Nacional que nao se enquadrem nos itens anteriores, tais como os recursos diretamente arrecadados por orgaos da administracao direta, em especial os orgaos autnomos institu¡dos com base no art. 172 do Decreto-Lei n§ 200/67, transferidos aos respectivos fundos.",2025
24195000000000,"Transferencias da Uniao a Consorcios Publicos",S,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Consorcios Publicos, mediante contrato ou outro instrumento.",2025
24195100000000,"Transferencia Especial da Uniao",S,"Registra as receitas das Transferencias da Uniao provenientes de emendas individuais impositivas ao oramento da Uniao, nos termos do art. 166-A, inciso I, da Constituicao Federal.",2025
24195300000000,"Transferencias de Recursos do Fundo Penitenci rio Nacional - FUNPENÿ",S,"Registra o valor da receita das Transferencias de recursos do Fundo Penitenci rio Nacional - FUNPEN, a t¡tulo de Transferencia obrigat¢ria aos Estados, Distrito Federal e Municipios.",2025
24195400000000,"Transferencias de Recursos do Fundo Nacional de Segurana Publica - FNSPÿÿ",S,"Agrega as Transferencias dos recursos do FNSP destinadas aos Estados, ao Distrito Federal e aos Municipios repassadas aos entes federativos, nos termos da legislacao em vigor.",2025
24195410000000,"Transferencias de Recursos do Fundo Nacional de Segurana Publica - FNSP - Obrigat¢riasÿ",A,"Registra as Transferencias dos recursos do FNSP destinadas aos Estados, ao Distrito Federal e aos Municipios repassadas aos entes federativos, nos termos da legislacao em vigor, a t¡tulo de Transferencia obrigat¢ria, no minimo, 50% (cinquenta por cento) dos recursos de que trata a al¡nea a do inciso II do caput do art. 3§ da Lei n§ 13.756/2018 para o fundo estadual ou distrital, independentemente da celebracao de convnio, de contrato de repasse ou de instrumento congnere.",2025
24195420000000,"Transferencias de Recursos do Fundo Nacional de Segurana Publica - FNSP - Acordadasÿ",A,""Registra as Transferencias dos recursos do FNSP destinadas aos Estados, ao Distrito Federal e aos Municipios repassadas aos entes federativos, nos termos da legislacao em vigor, por meio da celebracao de convnio, de contrato de repasse ou de instrumento congnere, as demais receitas destinadas ao FNSP e os recursos de que trata a al¡nea ""a"" do inciso II do caput do art. 3§ da Lei n§ 13.756/2018 nao transferidos nos termos do disposto no inciso I do caput do artigo 7§ da citada lei."",2025
24195900000000,"Transferencia de Recursos do Fundo de Amparo ao Trabalhador - FAT",S,"Registra as receitas provenientes de Transferencias recursos do Fundo de Amparo ao Trabalhador - FAT",2025
24199900000000,"Outras Transferencias de Recursos da Uniao e de suas Entidades",S,"Registra o valor total das receitas recebidas atravs de Transferencia de outros recursos do Tesouro Nacional que nao se enquadrem nos itens anteriores, tais como os recursos diretamente arrecadados por orgaos da administracao direta, em especial os orgaos autnomos institu¡dos com base no art. 172 do Decreto-Lei n§ 200/67, transferidos aos respectivos fundos.",2025
24200000000000,"Transferencias dos Estados e do Distrito Federal e de suas Entidades",S,"Agrega as receitas provenientes de recursos financeiros recebidos dos Estados e do Distrito Federal e de suas entidades, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como de capital.",2025
24210000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUSÿdos Estados e DF",S,"Agrega o valor total dos recursos recebidos pelas demais esferas de governo e respectivas entidades da administracao descentralizada, destinados ao Sistema unico de Saude, transferidos pelos Estados, exceto as Transferencias de convenios.",2025
24215000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS",S,"Registra o valor total dos recursos recebidos pelas demais esferas de governo e respectivas entidades da administracao descentralizada, destinados ao Sistema unico de Saude, transferidos pelos Estados, exceto as Transferencias de convenios.",2025
24220000000000,"Transferencias de convenios dos Estados e DF e de Suas Entidadesÿ",S,"Agrega o valor total dos recursos oriundos de convenios firmados com ou sem contraprestacoes de servicos com Estados ou com o Distrito Federal e respectivas entidades publicas, para a realizacao de objetivos de interesse comum dos part¡cipes, destinados a custear despesas de capital.",2025
24220100000000,"Transferencias de convenios dos Estados e DF e de Suas Entidades para àrgaos e Entidades da Uniao",S,"Registra o valor dos recursos oriundos de outros convenios dos Estados, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital.",2025
24225000000000,"Transferencias de convenios dos Estados para o Sistema unico de Saude ? SUS",S,"Registra o valor dos recursos oriundos de convenios firmados com os Estados, destinados ao Sistema unico de Saude, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital.",2025
24225100000000,"Transferencias de convenios dos Estados destinadas a Programas de Educacao",S,"Registra o valor dos recursos oriundos de convenios firmados com os Estados, destinados a programas de educacao, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital.",2025
24225200000000,"Transferencias de convenios dos Estados destinadas a Programas de Saneamento B sico",S,"Registra o valor dos recursos oriundos de convenios firmados com os Estados, destinados a programas de saneamento b sico, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital.",2025
24225300000000,"Transferencias de convenios dos Estados destinadas a Programas de Meio Ambiente",S,"Registra o valor dos recursos oriundos de convenios firmados com os Estados, destinados a programas de meio ambiente, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital. Esta conta nao pode ser utilizada para o registro do repasse constitucional de receita proveniente da cota-parte da Contribuicoes de Intervencao no Dom¡nio Econmico (CIDE), na forma prevista no art. 159, III, õ 4§ da Constituicao.",2025
24225400000000,"Transferencias de convenios dos Estados destinadas a Programas de Infraestrutura em Transporte",S,"Registra o valor dos recursos oriundos de convenios firmados com os Estados, destinados a programas de infraestrutura em transporte, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas de capital. Esta conta nao pode ser utilizada para o registro do repasse constitucional de receita proveniente da cota-parte da Contribuicoes de Intervencao no Dom¡nio Econmico (CIDE), na forma prevista no art. 159, III, õ 4§ da Constituicao.",2025
