codigo;nome;tipo;descricao
1922070800000000;"Restituição de Parcelas do Seguro Desemprego Recebidas Indevidamente - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922080000000000;"Restituição de Garantias Prestadas";S;"Registra receitas decorrentes da Recuperação de Garantias Prestadas pela União em operações de crédito à Exportação. Registra a receita decorrente do pagamento de prestação inadimplida que já foi objeto de indenização nas operações amparadas pelo Seguro de Crédito à Exportação, com recursos orçamentários e financeiros alocados no Fundo."
1922080100000000;"Restituição de Garantias Prestadas - Principal";A;"Vide descrição do código de receita principal."
1922080200000000;"Restituição de Garantias Prestadas - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1922080300000000;"Restituição de Garantias Prestadas - Dívida Ativa";A;"Vide descrição do código de receita principal."
1922080400000000;"Restituição de Garantias Prestadas - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922080500000000;"Restituição de Garantias Prestadas - Multas";A;"Vide descrição do código de receita principal."
1922080600000000;"Restituição de Garantias Prestadas - Juros de Mora";A;"Vide descrição do código de receita principal."
1922080700000000;"Restituição de Garantias Prestadas - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922080800000000;"Restituição de Garantias Prestadas - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922090000000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras";S;"Registra a receita decorrente da devolução de recursos repassados pelo agente financeiro como resultado da conclusão, denúncia, rescisão ou extinção do contrato de financiamento, ou, ainda, pelo descumprimento dos projetos, pela não-efetivação do investimento ou pela sua realização em desacordo com o estatuído em contrato."
1922090100000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Principal";A;"Vide descrição do código de receita principal."
1922090200000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1922090300000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Dívida Ativa";A;"Vide descrição do código de receita principal."
1922090400000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922090500000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Multas";A;"Vide descrição do código de receita principal."
1922090600000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Juros de Mora";A;"Vide descrição do código de receita principal."
1922090700000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922090800000000;"Restituição de Recursos de Fomento e de Subvenções Financeiras - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922100000000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais";S;"Agrega as receitas advindas da devolução de recursos referentes ao abatimento de Imposto de Renda concedido pela Lei Rouanet (Lei no 8.313, de 23 de dezembro de 1991), no caso de não aplicação dos referidos recursos no desenvolvimento de projetos culturais, produção de obras audiovisuais e cinematográficas brasileiras no devido prazo legal."
1922101000000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet";S;"Registra as receitas advindas da devolução de recursos referentes ao abatimento de Imposto de Renda concedido pela Lei Rouanet (Lei no 8.313, de 23 de dezembro de 1991), no caso de não aplicação dos referidos recursos no desenvolvimento de projetos culturais, produção de obras audiovisuais e cinematográficas brasileiras no devido prazo legal."
1922101100000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Principal";A;"Vide descrição do código de receita principal."
1922101200000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1922101300000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Dívida Ativa";A;"Vide descrição do código de receita principal."
1922101400000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922101500000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Multas";A;"Vide descrição do código de receita principal."
1922101600000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Juros de Mora";A;"Vide descrição do código de receita principal."
1922101700000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922101800000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei Rouanet - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922102000000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual";S;"Registra as receitas advindas da devolução de recursos referentes ao abatimento de Imposto de Renda concedido pela Lei do Audiovisual (Lei no 8.685, de 20 de julho de 1993), no caso de não aplicação dos referidos recursos no desenvolvimento de projetos culturais, produção de obras audiovisuais e cinematográficas brasileiras no devido prazo legal."
1922102100000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Principal";A;"Vide descrição do código de receita principal."
1922102200000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1922102300000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Dívida Ativa";A;"Vide descrição do código de receita principal."
1922102400000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922102500000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Multas";A;"Vide descrição do código de receita principal."
1922102600000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Juros de Mora";A;"Vide descrição do código de receita principal."
1922102700000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922102800000000;"Restituição Decorrente da Não Aplicação de Incentivos Fiscais Relativos à Lei do Audiovisual - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922110000000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais";S;"Registra a devolução de recursos pelos partidos políticos, candidatos e comitˆs financeiros, oriundos do exame das prestações de contas de campanhas eleitorais e partidárias consideradas irregulares por falta de comprovação da aplicação dos recursos recebidos do Fundo Partidário."
1922110100000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Principal";A;"Vide descrição do código de receita principal."
1922110200000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1922110300000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Dívida Ativa";A;"Vide descrição do código de receita principal."
1922110400000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922110500000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Multas";A;"Vide descrição do código de receita principal."
1922110600000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Juros de Mora";A;"Vide descrição do código de receita principal."
1922110700000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922110800000000;"Restituição Decorrente da Aplicação Irregular de Recursos Eleitorais - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1922120000000000;"Restituição de Depósitos de Setenças Judiciais não Sacados";S;"Registra receitas decorrentes de restituições, ao órgão concedente, de depósitos relativos a precatórios e a sentenças de pequeno valor que não foram sacados pelos respectivos beneficiários há mais de dois anos."
1922120100000000;"Restituição de Depósitos de Setenças Judiciais não Sacados - Principal";A;"Vide descrição do código de receita principal."
1922120200000000;"Restituição de Depósitos de Setenças Judiciais não Sacados - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
