"Classe";"Grupo";"Sub_grupo";"Titulo";"Sub Título";"Ítem";"Sub Ítem";"Conta";"Título";"Função";"Natureza de Saldo";"PCASP Federação";"Status";"Nível de detalhamento";"Indicador de Superavit Financeiro";"PCASP RPPS";"Utilizada pela União";"Utilizada por Estados e DF";"Utilizada por Municípios";"Operação";"Campos alterados"
"7";"3";"2";"1";"2";"00";"00";"7.3.2.1.2.00.00";"INSCRIÇÃO DE CRÉDITOS EM DÍVIDA ATIVA NÃO-TRIBUTÁRIA";"Compreende/Registra o valor dos créditos de natureza não-tributára passíveis de serem inscritos em dívida ativa pelo órgão competente.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"3";"2";"1";"9";"00";"00";"7.3.2.1.9.00.00";"OUTROS CONTROLES - INSCRIÇÃO DE CRÉDITOS EM DÍVIDA ATIVA ";"Compreende/Registra os valores dos créditos passíveis de serem inscritos em dívida ativa pelo órgão responsável pela inscrição em dívida ativa, não classificados em itens anteriores.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"0";"0";"0";"00";"00";"7.4.0.0.0.00.00";"RISCOS FISCAIS";"Compreende as contas que controlam os riscos fiscais que não preencham os requisitos para reconhecimento como passivo, conforme identificados no anexo de riscos fiscais da lei de diretrizes orçamentárias.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"4";"1";"0";"0";"00";"00";"7.4.1.0.0.00.00";"CONTROLE DE PASSIVOS CONTINGENTES";"Compreende as contas que registram o controle dos riscos fiscais que não preencham os requisitos para reconhecimento como passivo classificados como passivos contingentes, conforme identificados no anexo de riscos fiscais da lei de diretrizes orçamentárias.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"4";"1";"1";"0";"00";"00";"7.4.1.1.0.00.00";"PASSIVOS CONTINGENTES";"Compreende os riscos fiscais classificados como Passivos Contingentes.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"4";"1";"1";"1";"00";"00";"7.4.1.1.1.00.00";"DEMANDAS JUDICIAIS";"Compreende/Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"1";"1";"2";"00";"00";"7.4.1.1.2.00.00";"DÍVIDAS EM PROCESSO DE RECONHECIMENTO";"Compreende/Registra as Dívidas ainda não assumidas formalmente que apresentam probabilidade de serem incorporadas ao passivo devido, por exemplo, a decisões judiciais.
";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"1";"1";"3";"00";"00";"7.4.1.1.3.00.00";"AVAIS E GARANTIAS CONCEDIDAS";"Compreende/Registra a estimativa do montante que apresenta probabilidade de vir a ser gasto pelo ente federativo para honrar fianças e avais concedidos em operações de crédito direta ou indiretamente pelo ente federativo a favor de outros entes federativos e entidades dos setores público e privado, inclusive com recursos de fundos de aval, a assunção de risco creditício em linhas de crédito, o seguro de crédito à exportação e outras garantias de natureza semelhante que representem compromisso de adimplência de obrigação financeira ou contratual.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"1";"1";"4";"00";"00";"7.4.1.1.4.00.00";"ASSUNÇÃO DE PASSIVOS";"Compreende/Registra a estimativa do montante que apresenta probabilidade de vir a ser gasto pelo ente federativo com o objetivo de proteger o cidadão ou sistemas importantes do Mercado contra inadimplências, falências, altos prejuízos, ou garantir a credibilidade desses sistemas frente a fatores agudos adversos. Ao fazer a estimativa, considerar os principais tipos de situações que podem advir:
a) de órgãos da administração direta ou indireta;
b) de entidades privadas;
c) de Regime Próprio de Previdência Social dos Servidores Públicos;
d) de Entes da Federação;
e) do Regime Geral de Previdência Social;
f) do Banco Central; e
g) da assunção de outros passivos.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"1";"1";"5";"00";"00";"7.4.1.1.5.00.00";"ASSISTÊNCIAS DIVERSAS";"Compreende/Registra a estimativa do montante que apresenta probabilidade de vir a ser empregado pelo ente federativo com o objetivo de fazer frente a calamidades públicas e que, por não serem recorrentes, não foram planejados. Recomenda-se que o ente federativo explicite o tipo de assistência emergencial que ele está prevendo, por exemplo, se é assistência contra seca, enchentes, catástrofes, epidemias etc.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"1";"1";"9";"00";"00";"7.4.1.1.9.00.00";"OUTROS PASSIVOS CONTINGENTES";"Compreende/Registra a estimativa do montante que apresenta probabilidade de vir a ser empregado pelo ente federativo para fazer frente a outros tipos de passivos contingentes.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"2";"0";"0";"00";"00";"7.4.2.0.0.00.00";"CONTROLE DOS DEMAIS RISCOS FISCAIS";"Compreende as contas que registram os riscos fiscais que não preencham os requisitos para reconhecimento como passivo, não classificados como passivos contingentes, conforme identificados no anexo de riscos fiscais da lei de diretrizes orçamentárias.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"4";"2";"1";"0";"00";"00";"7.4.2.1.0.00.00";"DEMAIS RISCOS FISCAIS ";"Compreende os riscos fiscais não classificados como passivos contingentes.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"4";"2";"1";"1";"00";"00";"7.4.2.1.1.00.00";"FRUSTRAÇÃO DE ARRECADAÇÃO";"Compreende/Registra a estimativa do montante de redução de arrecadação que apresenta probabilidade de vir a ocorrer no exercício, decorrente de, por exemplo, cenários macroeconômicos desfavoráveis não previstos na época da elaboração do Orçamento.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"2";"1";"2";"00";"00";"7.4.2.1.2.00.00";"RESTITUIÇÃO DE TRIBUTOS A MAIOR";"Compreende/Registra a estimativa do montante de devolução de tributos a maior que apresenta probabilidade de vir a ocorrer no exercício.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"2";"1";"3";"00";"00";"7.4.2.1.3.00.00";"DISCREPÂNCIA DE PROJEÇÕES:";"Compreende/Registra a estimativa do montante de redução no valor dos ingressos ou de aumento no valor dos desembolsos que apresentam probabilidade de vir a ocorrer no exercício, decorrentes de evolução desfavorável de indicadores econômicos empregados na época da elaboração do Orçamento, tais como:
a) Taxa de crescimento econômico;
b) Taxa de inflação;
c) Taxa de câmbio;
d) Taxa de juros;
e) Salário mínimo;
f) Outros indicadores.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"4";"2";"1";"4";"00";"00";"7.4.2.1.4.00.00";"OUTROS RISCOS FISCAIS";"Compreende/Registra a estimativa do montante que apresenta probabilidade de vir a ser empregado pelo ente federativo para fazer frente a outros tipos de riscos fiscais.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"0";"0";"0";"00";"00";"7.5.0.0.0.00.00";"CONSÓRCIOS PÚBLICOS";"Compreende as contas que controlam o registro de atos dos consórcios públicos (do ente consorciado e/ou do próprio consórcio), incluindo os controles do contrato de rateio, controle da prestação de contas, bem como as informações que serão consolidadas no ente consorciado para fins de elaboração dos demonstrativos dos consórcios, conforme Portaria STN 72/2012.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"5";"2";"0";"0";"00";"00";"7.5.2.0.0.00.00";"PRESTAÇÃO DE CONTAS DE CONSÓRCIOS PÚBLICOS";"Compreende/Registra contas relacionadas ao registro do controle da prestação de contas dos Consórcios Públicos.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"3";"0";"0";"00";"00";"7.5.3.0.0.00.00";"CONSOLIDAÇÃO DA EXECUÇÃO DO CONSÓRCIO";"Compreende as informações referentes aos Consórcios Públicos, atribuídas ao ente consorciado com base no contrato de rateio, que serão enviadas pelo consórcio para os entes consorciados para fins de elaboração dos demonstrativos fiscais ( Saúde, pessoal, educação e disponibilidade de caixa), em atendimento a Portaria STN n.º 72/2012. Conta para uso do ente consorciado.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"5";"3";"1";"0";"00";"00";"7.5.3.1.0.00.00";"VALORES TRANSFERIDOS POR CONTRATO DE RATEIO";"Compreende/Registra os valores repassados pelo ente para execução das despesas nos Consórcios Públicos, com base no Contrato de Rateio.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"3";"2";"0";"00";"00";"7.5.3.2.0.00.00";"DESPESAS EXECUTADAS EM CONSÓRCIOS PÚBLICOS";"Compreende/Registra as despesas executadas em consórcios públicos atribuídas ao ente consorciado com base no contrato de rateio.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"3";"3";"0";"00";"00";"7.5.3.3.0.00.00";"EXECUÇÃO DE RP NÃO PROCESSADOS EM CONSÓRCIOS PÚBLICOS";"Compreende/Registra o somatório dos valores relativos à transferência, liquidação e pagamento das despesas empenhadas, não liquidadas no exercício financeiro de sua inscrição e não pagas, em consórcios públicos atribuídos ao ente consorciado com base no contrato de rateio.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"3";"4";"0";"00";"00";"7.5.3.4.0.00.00";"EXECUÇÃO DE RP PROCESSADOS EM CONSÓRCIOS PÚBLICOS";"Compreende/Registra o somatório dos valores relativos à transferência, liquidação e pagamento das despesas empenhadas, liquidadas no exercício financeiro de sua inscrição e não pagas, em consórcios públicos atribuídos ao ente consorciado com base no contrato de rateio.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"3";"5";"0";"00";"00";"7.5.3.5.0.00.00";"INSUFICIÊNCIA DE CAIXA DO CONSÓRCIO PÚBLICO";"Compreende/Registra a parcela total da insuficiência de caixa gerada no consórcio público atribuída ao ente consorciado com base no contrato de rateio.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"3";"6";"0";"00";"00";"7.5.3.6.0.00.00";"OPERAÇÃO DE CRÉDITO CONTRATADA PELO CONSÓRCIO PÚBLICO";"Compreende/Registra a parcela da operação de crédito contratada pelo consórcio público atribuída ao ente consorciado com base no contrato de rateio.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"5";"3";"7";"0";"00";"00";"7.5.3.7.0.00.00";"DÍVIDA CONSOLIDADA REFERENTE AO CONSÓRCIO PÚBLICO";"Compreende/Registra o valor da dívida consolidada do consórcio público.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"0";"0";"0";"00";"00";"7.6.0.0.0.00.00";"CONTROLES FISCAIS";"Compreende as contas relacionadas a transações sujeitas a limites e controles ficais, em decorrência de exigência legal.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"6";"1";"0";"0";"00";"00";"7.6.1.0.0.00.00";"BENEFÍCIOS FISCAIS";"Compreende as contas relacionadas ao controle de benefícios fiscais. Refere-se ao controle da concessão de vantagens a determinados agentes econômicos, que atendem algum critério específico estabelecido, causando impacto nas contas públicas dos entes da Federação, seja por meio de renúncia de receitas ou de aumento de despesas ou assunção de dívidas.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"6";"1";"1";"0";"00";"00";"7.6.1.1.0.00.00";"BENEFÍCIOS TRIBUTÁRIOS";"Compreende/Registra o valor dos benefícios fiscais tributários. Insere-se no conceito de benefício tributário a desoneração
de operação normalmente sujeita à incidência de tributo ou contribuição social e que resulte em decréscimo, mesmo que potencial, de arrecadação tributária. Podem assumir a forma de anistia, remissão, crédito presumido, isenção, alteração de alíquota ou modificação da base de cálculo que implique redução discriminada de tributos ou contribuições, ou quaisquer outras espécies de benefícios que correspondam a tratamento tributário diferenciado.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"1";"2";"0";"00";"00";"7.6.1.2.0.00.00";"BENEFÍCIOS FINANCEIROS";"Compreende/Registra o valor dos benefícios fiscais de natureza financeira, os quais consistem em  disposições preferenciais que concedem subsídios na forma de desembolsos efetivos realizados por meio das equalizações de juros e preços, bem como assunção das dívidas decorrentes de saldos de obrigações de responsabilidade do ente da Federação. Incluem-se ainda neste conceito os benefícios que se enquadram como  despesas pagas pelo sistema tributário.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"1";"3";"0";"00";"00";"7.6.1.3.0.00.00";"BENEFÍCIOS CREDITÍCIOS";"Compreende/Registra o valor dos benefícios fiscais de natureza creditícia,  consistentes em disposições preferenciais que criam gastos (implícitos) decorrentes de programas oficiais de crédito, operacionalizados por meio de fundos ou programas que emprestem recursos públicos a taxa de juros inferior ao custo de captação do respectivo ente da Federação, mensurados pela diferença entre o custo total dos encargos financeiros cobrados aos beneficiários e o custo total de captação por parte do ente dos recursos públicos correspondentes. Esses benefícios têm como efeito acarretar assunção ou aumento de obrigações (passivos) para o ente concedente, uma vez que este se compromete com financiamentos obtidos em condições financeiras mais onerosas que as condições ofertadas nos contratos destinados à operacionalização dos fundos ou programas beneficiados.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"1";"9";"0";"00";"00";"7.6.1.9.0.00.00";"OUTROS BENEFÍCIOS FISCAIS";"Compreende/Registra o valor  dos  benefícios fiscais não compreendidos nos itens anteriores.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"2";"0";"0";"00";"00";"7.6.2.0.0.00.00";"CONTROLES DA PROJEÇÃO ATUARIAL";"Compreende/Registra a projeção atuarial das despesas relacionadas aos benefícios pós-emprego.";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"7";"6";"3";"0";"0";"00";"00";"7.6.3.0.0.00.00";"CONTROLES PARA FINS DA LRF";"Compreende as contas relacionadas à elaboração dos demonstrativos fiscais exigidos pela LRF.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"6";"3";"1";"0";"00";"00";"7.6.3.1.0.00.00";"CONTROLE DE OPERAÇÕES DE CRÉDITO PARA FINS DA LRF";"Compreende/Registra os valores relacionados ao fluxo de operações de crédito no exercício financeiro para fins de preenchimento do Demonstrativo previsto no artigo 55, I, d da LRF.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"3";"2";"0";"00";"00";"7.6.3.2.0.00.00";"CONTROLES DO PASSIVO PARA FINS DA LRF";"Compreende/Registra os valores relacionados  ao reconhecimento de obrigações patrimoniais para fins de elaboração do Relatório de Gestão Fiscal, previsto no art. 54 da LRF.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"3";"3";"0";"00";"00";"7.6.3.3.0.00.00";"CONTROLES DA DESPESA COM PESSOAL PARA FINS DA LRF";"Compreende/Registra os valores relacionados ao reconhecimento de despesas com pessoal para fins de preenchimento do Relatório de Gestão Fiscal, previsto previsto no artigo 55, I, a da LRF.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"6";"4";"0";"0";"00";"00";"7.6.4.0.0.00.00";"CONTROLE DA PRESTAÇÃO DE CONTAS DE ORGANIZAÇÕES SOCIAIS E ENTIDADES CONGÊNERES";"Compreende as contas relacionadas ao registro de transferências às organizações sociais e demais entidades com contrato de gestão com a Administração e ao registro da respectiva prestação de contas e demais controles relacionados às despesas executadas por tais instituições com recursos repassados pelo setor público.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"6";"4";"1";"0";"00";"00";"7.6.4.1.0.00.00";"TRANSFERÊNCIAS A COMPROVAR - CONTRATO DE GESTÃO";"Registra os valores transferidos às organizações sociais e demais entidades com contrato de gestão com a Administração Pública, cuja prestação de contas encontra-se pendente.";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"7";"6";"4";"2";"0";"00";"00";"7.6.4.2.0.00.00";"PRESTAÇÃO DE CONTAS - CONTRATO DE GESTÃO";"Registra a aplicação, após regular prestação de contas, dos valores transferidos às organizações sociais e demais entidades com contrato de gestão com a Administração Pública.";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
